gene	S1.ALL	S2.ALL	S3.ALL	S4.ALL	S5.ALL	S6.ALL	S7.ALL	S8.ALL	S9.ALL	S10.ALL	S11.ALL	S12.ALL	S13.ALL	S14.ALL	S15.ALL	S16.ALL	S17.ALL	S18.ALL	S19.ALL	S20.ALL	S21.ALL	S22.ALL	S23.ALL	S24.ALL	S25.ALL	S26.ALL	S27.ALL	S28.AML	S29.AML	S30.AML	S31.AML	S32.AML	S33.AML	S34.AML	S35.AML	S36.AML	S37.AML	S38.AML
ACVR1B	8.73131903102506	8.51569983828404	9.01402047031493	8.74146698640115	6.83289001416474	8.40514146313634	8.73131903102506	9.76155123244448	8.94544383637791	8.0389189892923	8.26209484537018	7.57742882803575	5.64385618977472	8.43879185257826	5.70043971814109	8.84235034341381	10.0914353863236	6.8073549220576	8.24317398347295	9.04439411935845	7.16992500144231	8.7515440590891	7.85174904141606	8.40514146313634	8.4262647547021	8.63299519714296	9.07414146275251	8.5352753766208	7.56224242422107	9.05256805080415	7.73470962022584	9.34429590791582	8.75822321472672	7.72109918870718	7.03342300153745	9.08746284125034	8.5274770060604	9.56795607541547
DCTN1	10.4146852358072	10.0566377151132	10.3586512008929	10.1421070573025	10.0593444608244	10.0416591516372	10.0223678130285	10.3253054550897	10.5933911227917	9.80896417491926	9.97584796800678	8.5274770060604	9.69522829149575	9.58308276750293	9.87805091272854	9.7515440590891	11.0354864512922	8.95419631038687	9.21431912080077	10.3264294871223	7.03342300153745	9.48381577726426	10.3286749273279	10.1935253605012	9.37068740680722	9.92035285541508	9.31741261376487	9.93073733756289	9.67419226814568	9.98726401207254	9.11894107272351	9.86263735755879	9.96289600533726	8.25266543245025	9.39660478118186	10.0552824355012	10.12153351734	9.77478705960117
KRT15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OCRL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCYT1A	4.90689059560852	5.08746284125034	7.85798099512757	7.61470984411521	7.36632221424582	4.90689059560852	7.70043971814109	8.4757334309664	7.82654848729092	8.10852445677817	7.20945336562895	0	7.32192809488736	4.08746284125034	4.70043971814109	7.467605550083	8.40514146313634	7.96578428466209	7.96578428466209	7.86418614465428	0	8.34429590791582	4.32192809488736	4.90689059560852	6.06608919045777	7.82654848729092	8.66177809777199	8.95710204156229	8.37068740680722	7.74819284958946	4	6.90689059560852	8.26209484537018	7.33985000288462	7.29462074889163	7.18982455888002	8.92777796208234	8.44294349584873
ICAM5	6.08746284125034	5.24792751344359	0	0	0	3.8073549220576	0	5.32192809488736	0	0	0	4.32192809488736	0	0	0	0	0	3	3.8073549220576	0	0	0	0	0	4.52356195605701	0	0	0	0	2.8073549220576	5.83289001416474	0	0	4.52356195605701	0	0	6.22881869049588	0
MTMR3	6.32192809488736	6.64385618977472	0	5.8073549220576	6.79441586635011	4.8073549220576	6.8073549220576	5.4262647547021	5.61470984411521	6.71424551766612	6.55458885167764	4.4594316186373	6.65821148275179	6.5077946401987	6.93073733756289	0	6.4093909361377	5.93073733756289	5.97727992349992	6.35755200461808	2	4.90689059560852	5.8073549220576	7.52356195605701	6.8703647195834	6.75488750216347	2.58496250072116	7.19967234483636	4	7.24792751344359	7.2667865406949	7.69348695749933	6.4262647547021	6.49185309632967	7.29462074889163	5.55458885167764	7.56985560833095	7.19967234483636
LEPREL4	3.90689059560852	8.80413102118332	0	6.97727992349992	7.55458885167764	0	0	0	8.48784003382305	6.7279204545632	5.04439411935845	0	2.58496250072116	8.2240016741981	8.07681559705083	7.96578428466209	8.07146236255662	8.48784003382305	9.36632221424582	8.82336724004623	7.6724253419715	6.74146698640115	0	7.14974711950468	9.33985000288462	8.4594316186373	0	7.83920378809694	6.4262647547021	5.24792751344359	8.42206476617281	7.07681559705083	8.66888498426625	9.17492568250068	8.02790599656988	5.20945336562895	0	0
AK1	9.44086916761087	8.38370429247405	9.33539035469392	9.17741953798924	7.73470962022584	8.92777796208234	8.5352753766208	9.25974326369078	9.08746284125034	7.71424551766612	7.25738784269265	8.11374216604919	8.58120058192496	8.55842071326866	8.73470962022584	9.06877827798541	6.62935662007961	7.13955135239879	7.74146698640115	7.38370429247405	8.3037807481771	8.31741261376487	8.39231742277876	8.72451385311995	0	8.03342300153745	8.82972273508606	9.00842862207058	8.13442632022093	8.7279204545632	8.05528243550119	8.60733031374961	7.88874324889826	7.56224242422107	8.70735913208088	8.58496250072116	8.81057163474115	9.27844945822048
AKAP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70043971814109	0	0	0	0
MAG	7.95419631038687	7.53915881110803	7.49185309632967	9.24555270625568	7.43462822763672	7.73470962022584	7.4594316186373	7.37503943134692	6.02236781302845	7.85174904141606	8.29001884693262	7.07681559705083	7.53138146051631	5.58496250072116	6.96578428466209	8.66177809777199	0	8.38370429247405	7.70735913208088	4.52356195605701	7.95419631038687	8.02236781302845	5.28540221886225	8.26209484537018	6.93073733756289	7.11894107272351	9.07948478382682	8.67948009950545	8.56605403817109	8.44708322620965	5.16992500144231	7.59991284218713	7.94251450533924	7.49984588708321	7	8.45532722030456	7.34872815423108	8.4262647547021
ATP1A2	6.20945336562895	5.70043971814109	6.22881869049588	5.75488750216347	4.58496250072116	0	3	5.20945336562895	5.49185309632967	5.20945336562895	4.4594316186373	5.20945336562895	5.52356195605701	6.4757334309664	5.64385618977472	5.97727992349992	5.6724253419715	6.04439411935845	0	5.64385618977472	4.4594316186373	6.18982455888002	2.8073549220576	6.4757334309664	2.32192809488736	5.20945336562895	5.32192809488736	6.20945336562895	6.24792751344359	5.64385618977472	5.85798099512757	5.85798099512757	6.18982455888002	3.90689059560852	6.4594316186373	5.90689059560852	5.97727992349992	5.52356195605701
SCG2	6.89481776330794	6.20945336562895	5.49185309632967	6.18982455888002	6.89481776330794	6.14974711950468	4.8073549220576	6.3037807481771	7	5.61470984411521	6.85798099512757	6.68650052718322	5.8073549220576	6.4757334309664	5.24792751344359	6.12928301694497	5.61470984411521	6.96578428466209	6.02236781302845	0	3.16992500144231	4.70043971814109	0	6.56985560833095	7.22881869049588	5.88264304936184	6.4262647547021	4.52356195605701	0	4.39231742277876	6.06608919045777	6.8703647195834	5.78135971352466	6.44294349584873	7.07681559705083	5.16992500144231	6.59991284218713	6.4757334309664
PIP5K1B	7.49984588708321	7.14974711950468	6.37503943134692	7.4594316186373	7.53138146051631	7.17990909001493	6.90689059560852	7.54689445988764	6.3037807481771	4.58496250072116	5.61470984411521	3.58496250072116	5.58496250072116	6.08746284125034	6.90689059560852	8.69348695749933	9.08480838780436	7.7279204545632	7.24792751344359	6.83289001416474	9.12670447284319	5.55458885167764	6.53915881110803	7.3037807481771	6.85798099512757	8.38370429247405	8.13442632022093	6.94251450533924	6.90689059560852	6.4262647547021	7.28540221886225	7.76818432477693	7.08746284125034	7.03342300153745	7.2667865406949	5.4594316186373	6.32192809488736	7.01122725542325
PITPNB	7.49984588708321	6.5077946401987	7.38370429247405	7.16992500144231	8.25738784269265	5.04439411935845	7.24792751344359	6.85798099512757	5.83289001416474	5.16992500144231	7.16992500144231	6.24792751344359	7.74146698640115	7.08746284125034	8.24317398347295	6.32192809488736	7.6724253419715	6.3037807481771	6.55458885167764	7.58496250072116	0	4.16992500144231	6.55458885167764	7.2667865406949	4.8073549220576	6.37503943134692	6.64385618977472	0	0	6.8073549220576	4.75488750216347	5.70043971814109	6.95419631038687	5.75488750216347	5.08746284125034	0	6.59991284218713	6.28540221886225
AGTR1	7.91886323727459	4.8073549220576	7.66533591718518	6.04439411935845	5.6724253419715	5.8073549220576	6.71424551766612	6.4262647547021	6.8703647195834	5.4594316186373	6.4093909361377	3.4594316186373	6.10852445677817	6.37503943134692	5.49185309632967	6.22881869049588	3.32192809488736	1	5.61470984411521	5.08746284125034	7.08746284125034	0	8.14465824283188	6.97727992349992	0	0	0	7.78790255939143	0	0	4.4594316186373	5.32192809488736	6.44294349584873	4.85798099512757	0	4.32192809488736	5.97727992349992	4.24792751344359
CYLC1	0	5.4262647547021	5.78135971352466	4.64385618977472	5.55458885167764	0	6.55458885167764	0	4.08746284125034	6.83289001416474	3.4594316186373	5.35755200461808	1	5.97727992349992	0	3.90689059560852	0	6.52356195605701	5.55458885167764	3	0	0	0	5.39231742277876	0	0	0	0	6.24792751344359	2.8073549220576	4.39231742277876	0	6.12928301694497	1.58496250072116	0	0	5.70043971814109	6.68650052718322
CKM	0	5.64385618977472	8.51569983828404	0	5.49185309632967	0	0	0	4.24792751344359	7	2.58496250072116	0	6.70043971814109	0	0	5.64385618977472	7.95419631038687	8.04439411935845	6.2667865406949	0	0	0	0	5.83289001416474	5.35755200461808	6.88264304936184	0	0	0	8.4178525148859	0	0	0	7.10852445677817	7.88874324889826	0	0	0
CRYAA	9.22641219278879	8.12412131182919	8.69348695749933	8.96578428466209	8.74819284958946	8.6724253419715	8.57364718749332	8.88264304936184	8.5352753766208	8.81057163474115	8.61102479730735	7.85174904141606	8.73809225962049	8.17492568250068	8.09803208296053	8.93369065495223	9.23122118071119	8.16992500144231	8.57742882803575	9.11374216604919	7.4262647547021	8.37503943134693	7.92481250360578	8.62935662007961	8.65463602852797	8.37937836707126	7.79441586635011	9.24555270625568	8.78790255939143	8.73131903102506	8.467605550083	8.51175265376738	9.19967234483636	8.09275714091985	8.2807707701306	8.8008998999203	9.35755200461808	9.81217730551445
NUP98	5.49185309632967	7.59991284218713	6.89481776330794	4.08746284125034	7.98299357469431	4.52356195605701	5.97727992349992	7.11894107272351	7	6.02236781302845	9.16490692667569	6.8703647195834	8.02236781302845	5.24792751344359	7.43462822763672	7.02236781302845	9.00842862207058	7.4178525148859	7.27612440527424	8.29462074889163	8.12412131182919	6.74146698640115	6.2667865406949	4.95419631038687	6.97727992349992	6.49185309632967	6.59991284218713	6.55458885167764	5.16992500144231	3.16992500144231	6.16992500144231	8.21431912080077	8.93957921431469	2.8073549220576	6.56985560833095	6.91886323727459	6.93073733756289	8.99435343685886
LRPPRC	7.4594316186373	7.99435343685886	8.14465824283188	8.06069593168755	9.19721669311005	7.12928301694497	7.81378119121704	8.58120058192496	8.78135971352466	7.97154355395077	8.25738784269265	6.76818432477693	8.76155123244448	8.2240016741981	8.84549005094438	8.26209484537018	9.25502856981873	7.59245703726808	8.4178525148859	10.1522848423066	7.38370429247405	7.52356195605701	7.7279204545632	8.78463484555752	7.06608919045777	8.13442632022093	7.74819284958946	7.90086680798075	7.59991284218713	6.56985560833095	6.6724253419715	6.49185309632967	7.31288295528436	6.83289001416474	7.61470984411521	7.11894107272351	7.4262647547021	7.63662462054365
NPM1	13.2074719554045	12.5681936538501	13.5560269927247	13.3292357417338	13.6233099671914	13.008603695797	12.8769005910403	12.333714426094	13.8557444843207	13.5533893047216	13.4888443464573	12.7123120417803	12.8427431807317	13.5766024407715	13.7139234515769	13.5429109459691	12.7174622303497	13.5782547422097	13.9559222940185	13.9646116184812	14.120399895989	12.9192357860283	13.2181091062749	13.5177923957684	12.7361905009609	13.429406741514	13.3512153218556	13.3516294332418	12.5631962722167	12.5211096436513	12.5425482623352	12.3744961456915	13.4923539451599	12.9643408677924	13.1750816748283	12.7223806351638	12.942880997159	12.6361714416359
PRKAR2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP2CA	8.60733031374961	6.75488750216347	7.3037807481771	8.01122725542325	8.82017896241519	8.23840473932508	8.61838550225861	7.40087943628218	9.29691620687929	7.79441586635011	9.44708322620965	8.19967234483636	8.61838550225861	8.92184093707449	9.7515440590891	9.11113567023471	8.25738784269265	7.73470962022584	9.6724253419715	9.57931593758001	8.35755200461808	7.70735913208088	8.87958324961278	8.20945336562895	7.78790255939143	8.58120058192496	6.49185309632967	7.93663793900257	6.39231742277876	8.18487534290828	8.95710204156229	7.82017896241519	7.7279204545632	8.5077946401987	6.22881869049588	6.82017896241519	7.17990909001493	9.10852445677817
EIF2B2	8.70735913208088	8.55842071326866	8.2240016741981	9.13185696060879	9.24555270625568	9.16490692667569	9.95710204156229	7.78790255939143	9.3151495622563	8.78135971352466	8.85798099512757	8.54303182025524	8.98868468677217	9.04165915163721	8.67948009950545	9.11113567023471	8.2336196767597	7.93073733756289	8.27612440527424	9.81378119121704	9.25266543245025	8.21916852046216	7.96578428466209	9.25738784269265	8.14974711950468	8.37503943134693	7.97154355395077	9.06608919045777	7.21916852046216	8.22881869049588	8.81698362325538	8.37937836707126	8.85486838326024	8.62935662007961	8.7515440590891	8.5077946401987	8.67948009950545	8.75488750216347
ARHGAP4	11.9181178510318	11.9095181142966	11.652844973002	11.2644426002266	11.2632692003727	11.102631888855	11.911017407797	11.0396045179538	11.1189410727235	10.9751314569213	10.429406741514	9.91737207947684	11.3966047811819	11.3761253892762	11.2070143201775	10.7764330324447	12.3283944383525	9.41151098801207	10.8423503434138	11.4288835520102	9.08746284125034	10.1318569606088	11.111787735801	11.2550285698187	10.6183855022586	11.3548003443506	11.118292233027	11.4650561678312	11.5464121951194	11.3247431104944	11.0748104611605	10.9359016822676	11.4067364826917	10.2360141919001	11.5608104687279	11.2650289424582	11.3387363825739	10.9943534368589
AREG	0	0	0	3.70043971814109	0	6.44294349584873	6.12928301694497	6.12928301694497	3.8073549220576	5.24792751344359	5.35755200461808	0	0	0	6.32192809488736	2	5.7279204545632	0	0	7.74146698640115	6.79441586635011	0	4.58496250072116	0	4.85798099512757	0	6.33985000288462	0	8.45532722030456	5.20945336562895	12.9316608988523	10.2656150464845	12.3619437737352	9.55650605467193	6.68650052718322	0	0	13.2091487103557
S100G	8.01122725542325	5	8.26209484537018	7.62205181945638	0	8.05528243550119	7.28540221886225	7.11894107272351	7.65821148275179	7.59245703726808	6.4093909361377	5.83289001416474	4.64385618977472	7.43462822763672	6.3037807481771	0	7.07681559705083	5.88264304936184	5.28540221886225	0	5.39231742277876	6.08746284125034	7.98868468677217	0	0	5.16992500144231	8.92481250360578	7.32192809488736	5.90689059560852	7.85174904141606	8.17492568250068	4.39231742277876	7.88874324889826	2.58496250072116	6.8703647195834	7.01122725542325	6.85798099512757	8.86108690599539
CLCNKB	10.1382718001722	10.4283601727043	10.3706874068072	10.3880172853451	9.65463602852797	0	10.4398308839814	10.7590559391602	10.6017707884077	9.85018683764577	8.73470962022584	9.95274124718649	10.4807902010958	10.1045987535644	9.83289001416474	10.1686721181322	9.25502856981873	9.67948009950545	10.5536292939164	10.8864586957037	9.319672120947	9.88264304936184	10.6193029554157	8.7279204545632	9.79279029430106	9.77807712953536	10.7142455176661	10.6147098441152	10.6812384117778	10.8392037880969	11.2015113445001	11.2131042196419	10.4958550268872	10.0347989625773	10.9158793788358	10.2992080183873	11.4568677383803	11.6541884730595
RAG1	11.0947375050481	2.58496250072116	2.32192809488736	6.94251450533924	6.56985560833095	5.6724253419715	7.78790255939143	6.4093909361377	0	0	0	0	8.45532722030456	0	9.50382573799575	9.32867492732795	0	0	7.52356195605701	10.7829982089204	3.4594316186373	4.52356195605701	6.04439411935845	5.58496250072116	4.16992500144231	6.79441586635011	6.12928301694497	0	0	0	0	0	0	1	0	0	4.16992500144231	3.90689059560852
SFTPC	8.91587937883577	5.4262647547021	9.07414146275251	4.52356195605701	6.62935662007961	8.04439411935845	7.18982455888002	0	8.09275714091985	6.6724253419715	7.98299357469431	7.43462822763672	8.02236781302845	0	0	8.31288295528435	6.64385618977472	8.6724253419715	8.14974711950468	0	6.04439411935845	7.85174904141606	7.20945336562895	6.52356195605701	6.4757334309664	7.96000193206808	7.99435343685886	6.82017896241519	0	6.06608919045777	8.88264304936184	5	8.55074678538324	0	0	7.72109918870718	8.60362634498619	9.75488750216347
ARHGAP19	7.97727992349992	7.70735913208088	8.00562454919388	7.43462822763672	7.90086680798075	0	3.70043971814109	7.89481776330794	8.44708322620965	7.60733031374961	8.04439411935845	0	8.27612440527424	7.58496250072116	5.16992500144231	7.44294349584873	7.36632221424582	7.5077946401987	0	4.4594316186373	5.97727992349992	8.63662462054365	5.95419631038687	6.96578428466209	7.06608919045777	7.15987133677839	6.4262647547021	0	0	8.28540221886225	7.34872815423108	5.64385618977472	7.75488750216347	0	7.48381577726426	7.43462822763672	7.49984588708321	7.98299357469431
LAG3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDK4	7.10852445677817	5.55458885167764	6.08746284125034	6.18982455888002	5.4262647547021	0	7.11894107272351	6.78135971352466	5.88264304936184	3.58496250072116	6.35755200461808	0	4.52356195605701	5.04439411935845	5.58496250072116	6.49185309632967	6.52356195605701	3	5.39231742277876	6.95419631038687	6.59991284218713	5.55458885167764	0	5.49185309632967	1.58496250072116	6.35755200461808	5.52356195605701	6.35755200461808	6.10852445677817	5.49185309632967	6.22881869049588	6.3037807481771	6.04439411935845	6.12928301694497	6.02236781302845	6.71424551766612	2.58496250072116	5.52356195605701
RAB13	9.61102479730735	8.39660478118186	9.81698362325538	9.40514146313634	10.18982455888	9.02790599656988	10.3049216695817	10.0874628412503	9.80574387215162	9.24555270625568	8.95419631038687	9.42206476617281	10.0402897210257	8.88264304936184	10.0361736125535	9.76487159073609	10.3431857154479	10.2957689344205	10.4584066132365	10.3531468254981	10.1560830762887	7.78790255939143	8.4093909361377	9.98156728190301	9.84235034341381	9.7797193551434	9.50382573799575	9.99859042974533	9.34651373316563	10.047123912114	10.6908710092923	10.4737057496194	10.7515440590891	9.6582114827518	10.1241213118292	10.0579917227592	9.71424551766612	11.2585660338899
